Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53367	PD53367a	chr5	1115951	1854536	16	15	1
PD53367	PD53367a	chr5	1870608	1948086	20	20	0
PD53367	PD53367a	chr5	2002012	11858656	2	1	1
PD53367	PD53367a	chr5	11881590	14124987	20	18	2
PD53367	PD53367a	chr5	14131796	16909131	5	4	1
PD53367	PD53367a	chr5	16915792	17024402	16	16	0
PD53367	PD53367a	chr5	17048910	22326479	2	1	1
PD53367	PD53367a	chr5	22467008	22666623	16	16	0
PD53367	PD53367a	chr5	22696134	38985066	2	1	1
PD53367	PD53367a	chr5	39051505	39806835	20	20	0
PD53367	PD53367a	chr5	40092990	43072622	5	4	1
PD53367	PD53367a	chr5	43083492	46206800	20	19	1
PD53367	PD53367a	chr5	49601562	181281736	2	1	1
PD53367	PD53367a	chr6	177748	32553306	3	2	1
PD53367	PD53367a	chr6	32553340	32600761	11	11	0
PD53367	PD53367a	chr6	32674273	57834947	3	2	1
PD53367	PD53367a	chr6	60254368	92210246	3	2	1
PD53367	PD53367a	chr6	92364308	170732093	2	2	0
PD53367	PD53367a	chr7	31504	58091558	3	2	1
PD53367	PD53367a	chr7	60958181	159260919	4	2	2
PD53367	PD53367a	chr8	311290	43815666	1	1	0
PD53367	PD53367a	chr8	45952307	145055416	3	2	1
PD53367	PD53367a	chr9	12839	39025077	2	1	1
PD53367	PD53367a	chr9	39025085	42986133	2	1	1
PD53367	PD53367a	chr9	43242650	67456048	2	2	0
PD53367	PD53367a	chr9	67548942	138214444	2	1	1
PD53367	PD53367a	chr10	47663	38982383	2	1	1
PD53367	PD53367a	chr10	39967657	42279703	3	2	1
PD53367	PD53367a	chr10	42279904	46268654	2	1	1
PD53367	PD53367a	chr10	46268884	47284470	3	3	0
PD53367	PD53367a	chr10	47300628	63490783	2	2	0
PD53367	PD53367a	chr10	63513635	64687272	20	19	1
PD53367	PD53367a	chr10	64822258	70324158	2	1	1
PD53367	PD53367a	chr10	70356653	70658203	17	17	0
PD53367	PD53367a	chr10	70677197	72021828	20	20	0
PD53367	PD53367a	chr10	72023667	73299742	2	1	1
PD53367	PD53367a	chr10	73304143	73407352	19	19	0
PD53367	PD53367a	chr10	73412098	74029508	20	20	0
PD53367	PD53367a	chr10	74046519	75080894	4	3	1
PD53367	PD53367a	chr10	75083476	75422261	19	18	1
PD53367	PD53367a	chr10	75467674	78440183	9	8	1
PD53367	PD53367a	chr10	78474359	105782939	2	1	1
PD53367	PD53367a	chr10	105799506	107659858	20	20	0
PD53367	PD53367a	chr10	107825289	110194664	2	1	1
PD53367	PD53367a	chr10	110215282	110330296	20	20	0
PD53367	PD53367a	chr10	110360058	118727141	2	1	1
PD53367	PD53367a	chr10	118784130	118867492	20	20	0
PD53367	PD53367a	chr10	118891750	121642004	3	3	0
PD53367	PD53367a	chr10	121752388	122012055	20	20	0
PD53367	PD53367a	chr10	122012131	125300195	1	1	0
PD53367	PD53367a	chr10	125316454	125379799	20	20	0
PD53367	PD53367a	chr10	125433620	126117985	0	0	0
PD53367	PD53367a	chr10	126149837	126238235	20	20	0
PD53367	PD53367a	chr10	126267871	127361459	7	6	1
PD53367	PD53367a	chr10	127362049	133689420	1	1	0
PD53367	PD53367a	chr11	197337	50297158	2	1	1
PD53367	PD53367a	chr11	54636035	67693058	3	2	1
PD53367	PD53367a	chr11	67704456	67780205	12	12	0
PD53367	PD53367a	chr11	67786210	68386225	2	1	1
PD53367	PD53367a	chr11	68389697	68453603	9	8	1
PD53367	PD53367a	chr11	68603302	69528581	2	1	1
PD53367	PD53367a	chr11	69533373	70067602	15	14	1
PD53367	PD53367a	chr11	70078370	70708981	4	2	2
PD53367	PD53367a	chr11	70752366	71328917	17	17	0
PD53367	PD53367a	chr11	71342885	73337710	4	2	2
PD53367	PD53367a	chr11	73342156	74128168	10	9	1
PD53367	PD53367a	chr11	74131094	75449138	7	6	1
PD53367	PD53367a	chr11	75455465	76283826	18	17	1
PD53367	PD53367a	chr11	76289667	77399667	20	20	0
PD53367	PD53367a	chr11	77404519	77700136	20	19	1
PD53367	PD53367a	chr11	77701806	78053731	20	20	0
PD53367	PD53367a	chr11	78054315	80773410	20	20	0
PD53367	PD53367a	chr11	80842369	83772633	6	3	3
PD53367	PD53367a	chr11	83775809	84410778	20	20	0
PD53367	PD53367a	chr11	84506435	86465418	6	4	2
PD53367	PD53367a	chr11	86487293	87518027	17	16	1
PD53367	PD53367a	chr11	87561123	89112374	0	0	0
PD53367	PD53367a	chr11	89156244	89440469	20	19	1
PD53367	PD53367a	chr11	89467029	90728499	2	2	0
PD53367	PD53367a	chr11	90848566	91171215	20	20	0
PD53367	PD53367a	chr11	91186838	108952283	1	1	0
PD53367	PD53367a	chr11	109009141	115249998	4	2	2
PD53367	PD53367a	chr11	115250180	115606316	20	20	0
PD53367	PD53367a	chr11	115633047	118868347	2	1	1
PD53367	PD53367a	chr11	118899120	119037387	20	20	0
PD53367	PD53367a	chr11	119040640	122099561	5	3	2
PD53367	PD53367a	chr11	122134981	123809841	13	12	1
PD53367	PD53367a	chr11	123820485	124377465	1	1	0
PD53367	PD53367a	chr11	124380380	125040814	10	10	0
PD53367	PD53367a	chr11	125063681	125531558	20	20	0
PD53367	PD53367a	chr11	125547570	125778426	2	1	1
PD53367	PD53367a	chr11	125789528	126464232	14	13	1
PD53367	PD53367a	chr11	126464307	130240374	1	1	0
PD53367	PD53367a	chr11	130249833	130719150	13	12	1
PD53367	PD53367a	chr11	130801234	135008775	4	4	0
PD53367	PD53367a	chr12	12233	34276724	2	1	1
PD53367	PD53367a	chr12	37555474	133219447	2	1	1
PD53367	PD53367a	chr13	18177561	114354020	2	1	1
PD53367	PD53367a	chr14	16047857	16101919	14	14	0
PD53367	PD53367a	chr14	18314450	19884248	3	3	0
PD53367	PD53367a	chr14	19889613	106874951	2	1	1
PD53367	PD53367a	chr15	19848847	101980754	2	1	1
PD53367	PD53367a	chr16	11641	36112118	2	1	1
PD53367	PD53367a	chr16	46386441	90175110	2	1	1
PD53367	PD53367a	chr17	137603	24421438	2	1	1
PD53367	PD53367a	chr17	25389878	83135637	2	1	1
PD53367	PD53367a	chr18	47898	15341512	2	1	1
PD53367	PD53367a	chr18	20954676	80195329	2	1	1
PD53367	PD53367a	chr19	263280	24394098	2	1	1
PD53367	PD53367a	chr19	27392054	58574974	2	1	1
PD53367	PD53367a	chr20	87623	26168423	2	1	1
PD53367	PD53367a	chr20	28559278	31244855	3	3	0
PD53367	PD53367a	chr20	31274572	64327735	3	2	1
PD53367	PD53367a	chr21	5142460	10739746	2	2	0
PD53367	PD53367a	chr21	13000603	46658699	2	1	1
PD53367	PD53367a	chr22	10684424	12705630	2	1	1
PD53367	PD53367a	chr22	15326118	16531852	2	2	0
PD53367	PD53367a	chr22	16533681	50808384	2	1	1
PD53367	PD53367a	chrX	292909	58042596	2	1	1
PD53367	PD53367a	chrX	62780088	155985886	2	1	1
PD53367	PD53367a	chrY	10785299	56887043	2	1	1
PD53369	PD53369a	chr1	13273	123176084	2	1	1
PD53369	PD53369a	chr1	123527934	248860762	3	2	1
PD53369	PD53369a	chr2	46145	89085291	2	1	1
PD53369	PD53369a	chr2	89573992	92075691	2	1	1
PD53369	PD53369a	chr2	94194584	242183396	2	1	1
PD53369	PD53369a	chr3	10374	9024835	2	1	1
PD53369	PD53369a	chr3	9024903	90613961	2	1	1
PD53369	PD53369a	chr3	91404517	198150648	2	1	1
PD53369	PD53369a	chr4	46210	49093016	2	1	1
PD53369	PD53369a	chr4	49093019	49711644	2	1	1
PD53369	PD53369a	chr4	51838815	190179756	2	1	1
PD53369	PD53369a	chr5	36646	98764	10	8	2
PD53369	PD53369a	chr5	140417	184744	1	1	0
PD53369	PD53369a	chr5	195203	425353	6	5	1
PD53369	PD53369a	chr5	439090	1188923	5	4	1
PD53369	PD53369a	chr5	1200770	1297739	13	12	1
PD53369	PD53369a	chr5	1309789	1520550	4	3	1
PD53369	PD53369a	chr5	1543810	3244281	2	1	1
PD53369	PD53369a	chr5	3270631	7306394	2	2	0
PD53369	PD53369a	chr5	7460123	7927671	11	10	1
PD53369	PD53369a	chr5	8037493	9823727	1	1	0
PD53369	PD53369a	chr5	10046474	10292300	7	6	1
PD53369	PD53369a	chr5	10308317	11229479	1	1	0
PD53369	PD53369a	chr5	11262386	15013343	6	5	1
PD53369	PD53369a	chr5	15018608	17520411	8	7	1
PD53369	PD53369a	chr5	17530356	18535504	3	3	0
PD53369	PD53369a	chr5	18547254	19360648	9	8	1
PD53369	PD53369a	chr5	19372855	20734430	20	19	1
PD53369	PD53369a	chr5	20757924	21026295	8	7	1
PD53369	PD53369a	chr5	21035777	22580571	2	1	1
PD53369	PD53369a	chr5	22666549	36802242	1	1	0
PD53369	PD53369a	chr5	36829625	37360794	6	5	1
PD53369	PD53369a	chr5	37364957	37712270	2	2	0
PD53369	PD53369a	chr5	37759641	39761681	10	9	1
PD53369	PD53369a	chr5	39762402	43731590	7	6	1
PD53369	PD53369a	chr5	43938254	46381517	4	4	0
PD53369	PD53369a	chr5	49599621	181281936	2	1	1
PD53369	PD53369a	chr6	142899	58380586	2	1	1
PD53369	PD53369a	chr6	60291702	170561964	2	1	1
PD53369	PD53369a	chr7	50462	58100284	3	2	1
PD53369	PD53369a	chr7	60958050	97151790	3	2	1
PD53369	PD53369a	chr7	97169280	159034723	3	2	1
PD53369	PD53369a	chr8	213366	43672929	3	2	1
PD53369	PD53369a	chr8	46595663	145072669	3	2	1
PD53369	PD53369a	chr9	12704	42920382	2	1	1
PD53369	PD53369a	chr9	60521830	69262330	2	1	1
PD53369	PD53369a	chr9	69262331	138214444	2	1	1
PD53369	PD53369a	chr10	48143	38950914	2	1	1
PD53369	PD53369a	chr10	39967657	42283185	2	1	1
PD53369	PD53369a	chr10	42286923	133787106	2	1	1
PD53369	PD53369a	chr11	198062	1013987	1	1	0
PD53369	PD53369a	chr11	1016665	1018295	3	2	1
PD53369	PD53369a	chr11	1018355	1196917	1	1	0
PD53369	PD53369a	chr11	1197482	50422246	1	1	0
PD53369	PD53369a	chr11	54591430	56700357	1	1	0
PD53369	PD53369a	chr11	56700405	56701244	2	1	1
PD53369	PD53369a	chr11	56730608	135010135	1	1	0
PD53369	PD53369a	chr12	12906	60057	3	2	1
PD53369	PD53369a	chr12	60104	33424055	2	1	1
PD53369	PD53369a	chr12	38723677	133239285	2	1	1
PD53369	PD53369a	chr13	18177561	79101289	2	1	1
PD53369	PD53369a	chr13	79192053	79533197	1	1	0
PD53369	PD53369a	chr13	79770616	114320569	2	1	1
PD53369	PD53369a	chr14	16037128	16402213	2	2	0
PD53369	PD53369a	chr14	18289867	19486787	3	2	1
PD53369	PD53369a	chr14	19488180	106872974	2	1	1
PD53369	PD53369a	chr15	17081956	17081995	1	1	0
PD53369	PD53369a	chr15	19871260	24590558	2	1	1
PD53369	PD53369a	chr15	24675968	101980715	2	1	1
PD53369	PD53369a	chr16	11641	36162586	2	1	1
PD53369	PD53369a	chr16	46386256	64280113	2	1	1
PD53369	PD53369a	chr16	64287409	90099701	2	1	1
PD53369	PD53369a	chr17	132168	25074523	2	1	1
PD53369	PD53369a	chr17	25389878	30746755	2	1	1
PD53369	PD53369a	chr17	30752027	31756981	1	1	0
PD53369	PD53369a	chr17	31760587	68379987	2	1	1
PD53369	PD53369a	chr17	68382181	82151395	3	2	1
PD53369	PD53369a	chr17	82151397	83194874	2	1	1
PD53369	PD53369a	chr18	47858	110425	2	1	1
PD53369	PD53369a	chr18	118580	350423	1	1	0
PD53369	PD53369a	chr18	480564	15378682	2	1	1
PD53369	PD53369a	chr18	20989930	80257347	2	1	1
PD53369	PD53369a	chr19	336102	24394098	2	1	1
PD53369	PD53369a	chr19	27392072	58571238	2	1	1
PD53369	PD53369a	chr20	96321	26149429	2	1	1
PD53369	PD53369a	chr20	28559278	31284993	2	1	1
PD53369	PD53369a	chr20	31285278	33492309	2	1	1
PD53369	PD53369a	chr20	33493697	35585317	4	3	1
PD53369	PD53369a	chr20	35687167	41388197	2	1	1
PD53369	PD53369a	chr20	41399096	44842470	4	3	1
PD53369	PD53369a	chr20	44843762	44960161	2	1	1
PD53369	PD53369a	chr20	45075310	47794999	6	5	1
PD53369	PD53369a	chr20	47850669	48953521	4	3	1
PD53369	PD53369a	chr20	48962069	49754197	9	8	1
PD53369	PD53369a	chr20	49755160	50610757	5	4	1
PD53369	PD53369a	chr20	50635430	50831224	13	12	1
PD53369	PD53369a	chr20	50858977	51010434	6	5	1
PD53369	PD53369a	chr20	51016203	52126205	2	1	1
PD53369	PD53369a	chr20	52128272	52429495	8	7	1
PD53369	PD53369a	chr20	52447744	53352706	15	14	1
PD53369	PD53369a	chr20	53367692	54066165	10	9	1
PD53369	PD53369a	chr20	54096075	59135469	3	2	1
PD53369	PD53369a	chr20	59275903	59542584	5	4	1
PD53369	PD53369a	chr20	59682168	60327092	2	1	1
PD53369	PD53369a	chr20	60440779	60956513	5	4	1
PD53369	PD53369a	chr20	60956633	61331651	15	14	1
PD53369	PD53369a	chr20	61331661	61899064	7	6	1
PD53369	PD53369a	chr20	61899835	62178948	8	7	1
PD53369	PD53369a	chr20	62184030	62855798	6	5	1
PD53369	PD53369a	chr20	62855950	63656966	8	7	1
PD53369	PD53369a	chr20	63659310	64327831	6	5	1
PD53369	PD53369a	chr21	5034010	10737112	2	1	1
PD53369	PD53369a	chr21	13000304	46697396	2	1	1
PD53369	PD53369a	chr22	10633650	12705574	2	1	1
PD53369	PD53369a	chr22	15563285	50808263	2	1	1
PD53369	PD53369a	chrX	256750	52862789	2	1	1
PD53369	PD53369a	chrX	72912985	155997942	2	1	1
PD53369	PD53369a	chrY	10796678	56885714	2	1	1
PD53330	PD53330a_hum	chr1	76854	13227644	2	1	1
PD53330	PD53330a_hum	chr1	13227917	13245502	5	4	1
PD53330	PD53330a_hum	chr1	13245913	121448734	2	1	1
PD53330	PD53330a_hum	chr1	125067377	143231511	2	1	1
PD53330	PD53330a_hum	chr1	143570827	190265109	3	2	1
PD53330	PD53330a_hum	chr1	190285534	229378080	5	4	1
PD53330	PD53330a_hum	chr1	229378512	248872843	6	5	1
PD53330	PD53330a_hum	chr2	171467	91960535	3	2	1
PD53330	PD53330a_hum	chr2	94244051	113586484	3	2	1
PD53330	PD53330a_hum	chr2	115836119	242012696	3	2	1
PD53330	PD53330a_hum	chr3	13132	89341659	2	1	1
PD53330	PD53330a_hum	chr3	93470433	195770872	2	1	1
PD53330	PD53330a_hum	chr3	195778917	195788516	3	2	1
PD53330	PD53330a_hum	chr3	195788540	198120733	2	1	1
PD53330	PD53330a_hum	chr4	13968	733669	3	2	1
PD53330	PD53330a_hum	chr4	739352	4058176	7	6	1
PD53330	PD53330a_hum	chr4	4061233	5126999	2	1	1
PD53330	PD53330a_hum	chr4	5155535	5568494	6	5	1
PD53330	PD53330a_hum	chr4	5640414	6302559	2	1	1
PD53330	PD53330a_hum	chr4	6313605	6510730	4	3	1
PD53330	PD53330a_hum	chr4	6535252	19023971	2	1	1
PD53330	PD53330a_hum	chr4	19368121	23976917	4	3	1
PD53330	PD53330a_hum	chr4	24213444	35586228	3	2	1
PD53330	PD53330a_hum	chr4	35824907	49061855	8	7	1
PD53330	PD53330a_hum	chr4	49092775	49154530	1	1	0
PD53330	PD53330a_hum	chr4	49157695	49635230	5	4	1
PD53330	PD53330a_hum	chr4	51848345	190179679	2	1	1
PD53330	PD53330a_hum	chr5	44922	46206800	2	1	1
PD53330	PD53330a_hum	chr5	49601562	50405921	2	1	1
PD53330	PD53330a_hum	chr5	50491064	147911304	2	1	1
PD53330	PD53330a_hum	chr5	148101536	175880370	1	1	0
PD53330	PD53330a_hum	chr5	175920006	181281936	2	1	1
PD53330	PD53330a_hum	chr6	231351	32460225	5	4	1
PD53330	PD53330a_hum	chr6	32519393	32553496	4	3	1
PD53330	PD53330a_hum	chr6	32558148	32660935	4	3	1
PD53330	PD53330a_hum	chr6	32661826	32666485	2	1	1
PD53330	PD53330a_hum	chr6	32666564	39597931	5	4	1
PD53330	PD53330a_hum	chr6	39611079	49374228	4	3	1
PD53330	PD53330a_hum	chr6	49381874	58371695	4	3	1
PD53330	PD53330a_hum	chr6	60281479	137110652	2	1	1
PD53330	PD53330a_hum	chr6	137198101	161136743	1	1	0
PD53330	PD53330a_hum	chr6	161161561	170718564	2	1	1
PD53330	PD53330a_hum	chr7	50462	58091475	2	1	1
PD53330	PD53330a_hum	chr7	60958181	95985084	2	1	1
PD53330	PD53330a_hum	chr7	95994998	99841770	1	1	0
PD53330	PD53330a_hum	chr7	99843717	100352885	1	1	0
PD53330	PD53330a_hum	chr7	100353231	100917039	1	1	0
PD53330	PD53330a_hum	chr7	100951933	100960659	1	1	0
PD53330	PD53330a_hum	chr7	100960708	101001022	2	1	1
PD53330	PD53330a_hum	chr7	101051573	106491556	1	1	0
PD53330	PD53330a_hum	chr7	106867612	152306916	2	1	1
PD53330	PD53330a_hum	chr7	152379803	152407516	3	2	1
PD53330	PD53330a_hum	chr7	152407952	159177989	2	1	1
PD53330	PD53330a_hum	chr8	232807	31167138	2	1	1
PD53330	PD53330a_hum	chr8	51817881	85225688	7	7	0
PD53330	PD53330a_hum	chr8	85262094	86121607	6	3	3
PD53330	PD53330a_hum	chr8	86402647	106007059	9	8	1
PD53330	PD53330a_hum	chr8	106011004	118348763	8	7	1
PD53330	PD53330a_hum	chr8	118379552	120990997	5	4	1
PD53330	PD53330a_hum	chr8	121116021	143114950	8	7	1
PD53330	PD53330a_hum	chr8	143158243	145055416	5	4	1
PD53330	PD53330a_hum	chr9	103776	27351206	2	1	1
PD53330	PD53330a_hum	chr9	33797623	42877393	2	1	1
PD53330	PD53330a_hum	chr9	61165843	65735999	2	1	1
PD53330	PD53330a_hum	chr9	65771386	138214444	2	1	1
PD53330	PD53330a_hum	chr10	48005	39475690	2	1	1
PD53330	PD53330a_hum	chr10	41859953	42280334	2	2	0
PD53330	PD53330a_hum	chr10	42280821	103052003	2	1	1
PD53330	PD53330a_hum	chr10	103100638	103821583	4	2	2
PD53330	PD53330a_hum	chr10	103841879	133565298	2	1	1
PD53330	PD53330a_hum	chr10	133567886	133689420	2	1	1
PD53330	PD53330a_hum	chr11	197557	642735	2	1	1
PD53330	PD53330a_hum	chr11	642763	648476	5	4	1
PD53330	PD53330a_hum	chr11	648486	1015828	2	1	1
PD53330	PD53330a_hum	chr11	1016665	1018355	4	3	1
PD53330	PD53330a_hum	chr11	1018374	50512765	2	1	1
PD53330	PD53330a_hum	chr11	54591999	56700571	2	1	1
PD53330	PD53330a_hum	chr11	56700635	56701244	7	6	1
PD53330	PD53330a_hum	chr11	56720213	134618796	2	1	1
PD53330	PD53330a_hum	chr12	12233	125977	3	2	1
PD53330	PD53330a_hum	chr12	134853	11021677	2	1	1
PD53330	PD53330a_hum	chr12	11021728	11308772	2	2	0
PD53330	PD53330a_hum	chr12	11351795	34265748	2	1	1
PD53330	PD53330a_hum	chr12	37560912	50578754	2	1	1
PD53330	PD53330a_hum	chr12	50593244	53570030	1	1	0
PD53330	PD53330a_hum	chr12	53627354	133230743	2	1	1
PD53330	PD53330a_hum	chr13	18177561	18212193	2	1	1
PD53330	PD53330a_hum	chr13	18226578	114353954	2	1	1
PD53330	PD53330a_hum	chr14	16098225	16402034	2	1	1
PD53330	PD53330a_hum	chr14	18330620	106062681	2	1	1
PD53330	PD53330a_hum	chr14	106185099	106352050	2	1	1
PD53330	PD53330a_hum	chr14	106356549	106874951	2	1	1
PD53330	PD53330a_hum	chr15	19880385	40200946	2	1	1
PD53330	PD53330a_hum	chr15	40230647	63971655	2	1	1
PD53330	PD53330a_hum	chr15	63979683	101931064	2	1	1
PD53330	PD53330a_hum	chr16	11651	1224773	2	1	1
PD53330	PD53330a_hum	chr16	1227679	1229731	10	9	1
PD53330	PD53330a_hum	chr16	1233477	8870649	2	1	1
PD53330	PD53330a_hum	chr16	8875226	9038134	1	1	0
PD53330	PD53330a_hum	chr16	9064898	34159705	2	1	1
PD53330	PD53330a_hum	chr16	34162922	35335655	2	1	1
PD53330	PD53330a_hum	chr16	46386441	46560171	2	1	1
PD53330	PD53330a_hum	chr16	46568907	55828693	2	1	1
PD53330	PD53330a_hum	chr16	55828735	55828989	13	12	1
PD53330	PD53330a_hum	chr16	55834521	90166424	2	1	1
PD53330	PD53330a_hum	chr17	139090	8087259	2	1	1
PD53330	PD53330a_hum	chr17	9301631	12844003	1	1	0
PD53330	PD53330a_hum	chr17	14192249	17172850	2	1	1
PD53330	PD53330a_hum	chr17	17284222	17630436	6	5	1
PD53330	PD53330a_hum	chr17	17631415	18930497	2	1	1
PD53330	PD53330a_hum	chr17	18941351	19831846	2	1	1
PD53330	PD53330a_hum	chr17	19881513	20131944	5	4	1
PD53330	PD53330a_hum	chr17	20197726	20425677	2	1	1
PD53330	PD53330a_hum	chr17	20428825	21843129	7	6	1
PD53330	PD53330a_hum	chr17	21844866	22654773	3	2	1
PD53330	PD53330a_hum	chr17	25389878	26952458	1	1	0
PD53330	PD53330a_hum	chr17	26981761	83135891	2	1	1
PD53330	PD53330a_hum	chr18	69241	108488	1	1	0
PD53330	PD53330a_hum	chr18	120645	15357277	2	1	1
PD53330	PD53330a_hum	chr18	20981059	80232482	2	1	1
PD53330	PD53330a_hum	chr19	285562	1806464	2	1	1
PD53330	PD53330a_hum	chr19	1807137	2557612	3	2	1
PD53330	PD53330a_hum	chr19	2558125	24394204	2	1	1
PD53330	PD53330a_hum	chr19	27646364	32184177	6	5	1
PD53330	PD53330a_hum	chr19	32218635	33579475	5	4	1
PD53330	PD53330a_hum	chr19	33615544	41763816	3	2	1
PD53330	PD53330a_hum	chr19	41781584	47535245	2	1	1
PD53330	PD53330a_hum	chr19	47540986	48067815	1	1	0
PD53330	PD53330a_hum	chr19	48095566	54889804	2	1	1
PD53330	PD53330a_hum	chr19	54894258	56622889	3	2	1
PD53330	PD53330a_hum	chr19	56652311	58571238	2	1	1
PD53330	PD53330a_hum	chr20	153555	25775036	2	1	1
PD53330	PD53330a_hum	chr20	25908881	26081229	2	2	0
PD53330	PD53330a_hum	chr20	28559245	30843162	2	1	1
PD53330	PD53330a_hum	chr20	30865421	35564391	2	2	0
PD53330	PD53330a_hum	chr20	43046335	50619941	2	1	1
PD53330	PD53330a_hum	chr20	50641149	51113940	4	3	1
PD53330	PD53330a_hum	chr20	51117002	64302708	2	1	1
PD53330	PD53330a_hum	chr21	5218123	10737147	2	1	1
PD53330	PD53330a_hum	chr21	13000304	46660984	2	1	1
PD53330	PD53330a_hum	chr22	10684424	10783830	3	2	1
PD53330	PD53330a_hum	chr22	10927591	12801469	3	2	1
PD53330	PD53330a_hum	chr22	15541395	50772964	2	1	1
PD53330	PD53330a_hum	chrX	255859	1137177	1	1	0
PD53330	PD53330a_hum	chrX	1138501	1173858	3	2	1
PD53330	PD53330a_hum	chrX	1181871	57985860	1	1	0
PD53330	PD53330a_hum	chrX	63087639	155985886	1	1	0
PD53330	PD53330a_hum	chrY	11111625	11119547	3	2	1
PD53330	PD53330a_hum	chrY	11292133	56837060	1	1	0
PD53330	PD53330a_hum	chrY	56837080	56884113	2	1	1
PD53332	PD53332c_hum	chr1	69511	847601	8	7	1
PD53332	PD53332c_hum	chr1	856883	1468636	1	1	0
PD53332	PD53332c_hum	chr1	1486536	1640502	1	1	0
PD53332	PD53332c_hum	chr1	1641275	13225986	1	1	0
PD53332	PD53332c_hum	chr1	13227417	13243105	2	1	1
PD53332	PD53332c_hum	chr1	13243874	15690069	1	1	0
PD53332	PD53332c_hum	chr1	15727156	54854301	2	1	1
PD53332	PD53332c_hum	chr1	54855121	60750481	2	1	1
PD53332	PD53332c_hum	chr1	61088129	61586708	2	2	0
PD53332	PD53332c_hum	chr1	61595851	62381281	2	1	1
PD53332	PD53332c_hum	chr1	62400092	121530950	2	1	1
PD53332	PD53332c_hum	chr1	125065938	143231415	1	1	0
PD53332	PD53332c_hum	chr1	143437064	146139360	4	2	2
PD53332	PD53332c_hum	chr1	146139478	146757826	2	2	0
PD53332	PD53332c_hum	chr1	146771646	149250725	3	2	1
PD53332	PD53332c_hum	chr1	149475955	150308908	2	2	0
PD53332	PD53332c_hum	chr1	150318165	151529261	3	2	1
PD53332	PD53332c_hum	chr1	151535585	153483270	3	2	1
PD53332	PD53332c_hum	chr1	153487405	156908005	3	2	1
PD53332	PD53332c_hum	chr1	156908643	157527370	3	2	1
PD53332	PD53332c_hum	chr1	157534328	158755932	2	2	0
PD53332	PD53332c_hum	chr1	158861556	164996124	4	2	2
PD53332	PD53332c_hum	chr1	165039014	166352787	2	2	0
PD53332	PD53332c_hum	chr1	166352801	168495544	3	2	1
PD53332	PD53332c_hum	chr1	168523519	169114868	3	3	0
PD53332	PD53332c_hum	chr1	169247207	176349569	3	2	1
PD53332	PD53332c_hum	chr1	176377376	177819987	2	2	0
PD53332	PD53332c_hum	chr1	177856268	184236500	3	2	1
PD53332	PD53332c_hum	chr1	184238266	188418810	4	2	2
PD53332	PD53332c_hum	chr1	188572863	189717621	3	3	0
PD53332	PD53332c_hum	chr1	189798582	199836509	3	2	1
PD53332	PD53332c_hum	chr1	199909042	204906904	3	2	1
PD53332	PD53332c_hum	chr1	204944143	206124163	2	1	1
PD53332	PD53332c_hum	chr1	206393536	206482075	1	1	0
PD53332	PD53332c_hum	chr1	206492563	208889662	2	1	1
PD53332	PD53332c_hum	chr1	208944461	213007021	1	1	0
PD53332	PD53332c_hum	chr1	213144453	214738964	3	2	1
PD53332	PD53332c_hum	chr1	214780806	216325650	1	1	0
PD53332	PD53332c_hum	chr1	216418661	222664874	2	1	1
PD53332	PD53332c_hum	chr1	222712777	224560691	1	1	0
PD53332	PD53332c_hum	chr1	224574465	228653610	2	1	1
PD53332	PD53332c_hum	chr1	228828639	241210312	1	1	0
PD53332	PD53332c_hum	chr1	241548722	242254631	2	1	1
PD53332	PD53332c_hum	chr1	242274479	243958048	3	2	1
PD53332	PD53332c_hum	chr1	243994112	248936648	2	1	1
PD53332	PD53332c_hum	chr2	576262	23711663	2	1	1
PD53332	PD53332c_hum	chr2	23754507	28939888	2	1	1
PD53332	PD53332c_hum	chr2	28946746	37255742	2	1	1
PD53332	PD53332c_hum	chr2	37277962	37481936	1	1	0
PD53332	PD53332c_hum	chr2	37664130	92005066	2	1	1
PD53332	PD53332c_hum	chr2	94190317	95939051	2	1	1
PD53332	PD53332c_hum	chr2	95939110	95954090	5	4	1
PD53332	PD53332c_hum	chr2	96106976	97149219	2	1	1
PD53332	PD53332c_hum	chr2	97151732	97164316	2	1	1
PD53332	PD53332c_hum	chr2	97164367	136807752	2	1	1
PD53332	PD53332c_hum	chr2	136864822	196343807	2	1	1
PD53332	PD53332c_hum	chr2	196379401	208256465	3	2	1
PD53332	PD53332c_hum	chr2	208261791	218060849	3	2	1
PD53332	PD53332c_hum	chr2	218062136	219637693	3	2	1
PD53332	PD53332c_hum	chr2	219640699	232334536	1	1	0
PD53332	PD53332c_hum	chr2	232334636	232381292	1	1	0
PD53332	PD53332c_hum	chr2	232386656	242183177	1	1	0
PD53332	PD53332c_hum	chr3	38293	2239016	3	2	1
PD53332	PD53332c_hum	chr3	2353861	9324912	4	3	1
PD53332	PD53332c_hum	chr3	9354346	17348019	4	3	1
PD53332	PD53332c_hum	chr3	17371910	29309611	3	2	1
PD53332	PD53332c_hum	chr3	29346615	34279406	2	1	1
PD53332	PD53332c_hum	chr3	34608830	35505056	3	2	1
PD53332	PD53332c_hum	chr3	35715286	46940839	2	1	1
PD53332	PD53332c_hum	chr3	46941247	49394988	2	1	1
PD53332	PD53332c_hum	chr3	49399151	50387746	3	2	1
