Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53343	PD53343c_hum	chr7	430570	713375	12	9	3
PD53343	PD53343c_hum	chr7	715957	1773126	13	9	4
PD53343	PD53343c_hum	chr7	1776476	3403239	8	4	4
PD53343	PD53343c_hum	chr7	3586416	5231042	4	4	0
PD53343	PD53343c_hum	chr7	5235906	5367749	8	4	4
PD53343	PD53343c_hum	chr7	5377790	5748531	4	4	0
PD53343	PD53343c_hum	chr7	5771669	5840988	10	5	5
PD53343	PD53343c_hum	chr7	5841223	6265394	16	12	4
PD53343	PD53343c_hum	chr7	6265448	6295555	10	5	5
PD53343	PD53343c_hum	chr7	6296610	6337402	1	1	0
PD53343	PD53343c_hum	chr7	6339547	6620602	8	4	4
PD53343	PD53343c_hum	chr7	6622968	6823843	14	10	4
PD53343	PD53343c_hum	chr7	6824929	8078014	4	4	0
PD53343	PD53343c_hum	chr7	8086564	9171060	8	4	4
PD53343	PD53343c_hum	chr7	9188464	10048629	11	8	3
PD53343	PD53343c_hum	chr7	10056202	11636750	8	4	4
PD53343	PD53343c_hum	chr7	11764261	19617082	4	4	0
PD53343	PD53343c_hum	chr7	19729671	20284691	5	5	0
PD53343	PD53343c_hum	chr7	20301113	25595781	8	4	4
PD53343	PD53343c_hum	chr7	25689798	26464739	1	1	0
PD53343	PD53343c_hum	chr7	26464794	26543114	8	4	4
PD53343	PD53343c_hum	chr7	26572000	34079243	4	4	0
PD53343	PD53343c_hum	chr7	34085808	34440733	6	3	3
PD53343	PD53343c_hum	chr7	34456679	51348465	4	4	0
PD53343	PD53343c_hum	chr7	51359693	56246693	8	4	4
PD53343	PD53343c_hum	chr7	56285850	58091617	8	4	4
PD53343	PD53343c_hum	chr7	60958177	100955413	6	4	2
PD53343	PD53343c_hum	chr7	100955962	100958510	10	9	1
PD53343	PD53343c_hum	chr7	100958568	100974764	5	3	2
PD53343	PD53343c_hum	chr7	100975964	152236248	6	4	2
PD53343	PD53343c_hum	chr7	152241349	152416418	4	3	1
PD53343	PD53343c_hum	chr7	152429815	159261057	6	4	2
PD53343	PD53343c_hum	chr8	213654	43500515	3	2	1
PD53343	PD53343c_hum	chr8	45952307	145003393	5	3	2
PD53343	PD53343c_hum	chr9	69434	33677434	2	2	0
PD53343	PD53343c_hum	chr9	33737204	39049115	4	2	2
PD53343	PD53343c_hum	chr9	39055109	42975633	4	3	1
PD53343	PD53343c_hum	chr9	43110489	64499829	4	3	1
PD53343	PD53343c_hum	chr9	64499877	96727038	4	2	2
PD53343	PD53343c_hum	chr9	96746577	98430157	8	6	2
PD53343	PD53343c_hum	chr9	98447306	138148979	4	2	2
PD53343	PD53343c_hum	chr9	138152304	138176464	4	3	1
PD53343	PD53343c_hum	chr10	47588	38646805	4	2	2
PD53343	PD53343c_hum	chr10	38649759	39131354	3	2	1
PD53343	PD53343c_hum	chr10	41860304	42069703	7	6	1
PD53343	PD53343c_hum	chr10	42070183	42286998	5	3	2
PD53343	PD53343c_hum	chr10	42337130	75467672	4	2	2
PD53343	PD53343c_hum	chr10	75504283	133597485	6	4	2
PD53343	PD53343c_hum	chr10	133622304	133787106	5	5	0
PD53343	PD53343c_hum	chr11	198665	866499	4	2	2
PD53343	PD53343c_hum	chr11	910819	1018385	3	2	1
PD53343	PD53343c_hum	chr11	1019375	50553118	4	2	2
PD53343	PD53343c_hum	chr11	54591430	56700571	4	2	2
PD53343	PD53343c_hum	chr11	56700635	56701244	9	8	1
PD53343	PD53343c_hum	chr11	56701339	124238468	4	2	2
PD53343	PD53343c_hum	chr11	124238663	124274783	5	4	1
PD53343	PD53343c_hum	chr11	124309760	135028117	4	2	2
PD53343	PD53343c_hum	chr12	22477	14027711	4	2	2
PD53343	PD53343c_hum	chr12	14093696	34523014	5	3	2
PD53343	PD53343c_hum	chr12	37323776	49379923	7	4	3
PD53343	PD53343c_hum	chr12	49408890	133224747	6	4	2
PD53343	PD53343c_hum	chr13	18177561	18587761	4	2	2
PD53343	PD53343c_hum	chr13	18693562	114325598	4	2	2
PD53343	PD53343c_hum	chr14	16057734	16402218	4	2	2
PD53343	PD53343c_hum	chr14	18330642	19855311	4	3	1
PD53343	PD53343c_hum	chr14	19865971	105209711	4	2	2
PD53343	PD53343c_hum	chr14	105211929	106639148	4	2	2
PD53343	PD53343c_hum	chr14	106639151	106643810	15	14	1
PD53343	PD53343c_hum	chr14	106652206	106878743	4	2	2
PD53343	PD53343c_hum	chr15	19874598	22584399	4	3	1
PD53343	PD53343c_hum	chr15	22608045	101980762	4	2	2
PD53343	PD53343c_hum	chr16	11641	33958558	4	2	2
PD53343	PD53343c_hum	chr16	34098208	34163313	3	3	0
PD53343	PD53343c_hum	chr16	34163345	36100342	4	2	2
PD53343	PD53343c_hum	chr16	46386441	47973995	4	2	2
PD53343	PD53343c_hum	chr16	48088671	69930471	4	2	2
PD53343	PD53343c_hum	chr16	69932071	70680681	4	3	1
PD53343	PD53343c_hum	chr16	70692892	90106232	2	2	0
PD53343	PD53343c_hum	chr17	138189	21290834	4	2	2
PD53343	PD53343c_hum	chr17	21290855	25074523	4	3	1
PD53343	PD53343c_hum	chr17	25920162	26964961	4	3	1
PD53343	PD53343c_hum	chr17	26982170	34394610	4	2	2
PD53343	PD53343c_hum	chr17	34431417	83114337	6	4	2
PD53343	PD53343c_hum	chr17	83114471	83135542	4	2	2
PD53343	PD53343c_hum	chr18	47492	2719670	3	2	1
PD53343	PD53343c_hum	chr18	2719989	15350708	4	2	2
PD53343	PD53343c_hum	chr18	20941007	80250865	4	2	2
PD53343	PD53343c_hum	chr19	107329	876882	4	2	2
PD53343	PD53343c_hum	chr19	877808	879743	4	3	1
PD53343	PD53343c_hum	chr19	879855	21558914	4	2	2
PD53343	PD53343c_hum	chr19	21566498	21569186	5	4	1
PD53343	PD53343c_hum	chr19	21569207	24394204	4	2	2
PD53343	PD53343c_hum	chr19	27392149	54563589	4	2	2
PD53343	PD53343c_hum	chr19	54573977	54632090	5	4	1
PD53343	PD53343c_hum	chr19	54632735	58599150	4	2	2
PD53343	PD53343c_hum	chr20	87623	25773465	4	2	2
PD53343	PD53343c_hum	chr20	25773589	26168423	5	4	1
PD53343	PD53343c_hum	chr20	28559257	31248651	4	2	2
PD53343	PD53343c_hum	chr20	31259408	64327831	4	2	2
PD53343	PD53343c_hum	chr21	5034010	10372303	3	2	1
PD53343	PD53343c_hum	chr21	10372482	10397484	2	1	1
PD53343	PD53343c_hum	chr21	10397502	10739746	3	2	1
PD53343	PD53343c_hum	chr21	13000242	13437305	3	3	0
PD53343	PD53343c_hum	chr21	13452182	23556656	2	2	0
PD53343	PD53343c_hum	chr21	23558117	46661749	4	2	2
PD53343	PD53343c_hum	chr22	10679333	11573362	3	2	1
PD53343	PD53343c_hum	chr22	11573464	12705518	4	3	1
PD53343	PD53343c_hum	chr22	15350241	16404736	4	2	2
PD53343	PD53343c_hum	chr22	16404886	16434688	3	2	1
PD53343	PD53343c_hum	chr22	16443324	50743331	4	2	2
PD53343	PD53343c_hum	chr22	50744589	50808263	4	2	2
PD53343	PD53343c_hum	chrX	284193	57946559	2	2	0
PD53343	PD53343c_hum	chrX	63479271	155996516	2	2	0
PD53343	PD53343c_hum	chrY	11185998	11295839	1	1	0
PD53343	PD53343c_hum	chrY	11312516	56837187	2	2	0
PD53343	PD53343c_hum	chrY	56854825	56886905	3	2	1
PD53343	PD53343f_hum	chr1	13273	121530952	4	2	2
PD53343	PD53343f_hum	chr1	124514134	143253209	3	2	1
PD53343	PD53343f_hum	chr1	143595303	157187075	5	3	2
PD53343	PD53343f_hum	chr1	157189708	189024413	5	3	2
PD53343	PD53343f_hum	chr1	189055349	199600180	6	3	3
PD53343	PD53343f_hum	chr1	199752544	223496280	5	3	2
PD53343	PD53343f_hum	chr1	223503864	248945592	5	3	2
PD53343	PD53343f_hum	chr2	88159	92075324	4	2	2
PD53343	PD53343f_hum	chr2	94190317	95939329	4	2	2
PD53343	PD53343f_hum	chr2	95939402	95957250	5	4	1
PD53343	PD53343f_hum	chr2	95957268	174555551	4	2	2
PD53343	PD53343f_hum	chr2	174562286	217885654	4	2	2
PD53343	PD53343f_hum	chr2	217885980	242183318	4	2	2
PD53343	PD53343f_hum	chr3	13142	8659850	4	2	2
PD53343	PD53343f_hum	chr3	8663869	75515458	4	2	2
PD53343	PD53343f_hum	chr3	75515493	75736929	4	2	2
PD53343	PD53343f_hum	chr3	75737079	90303819	5	3	2
PD53343	PD53343f_hum	chr3	91404436	130006543	4	2	2
PD53343	PD53343f_hum	chr3	130014654	130085579	4	2	2
PD53343	PD53343f_hum	chr3	130086421	195774150	4	2	2
PD53343	PD53343f_hum	chr3	195778965	195788543	5	3	2
PD53343	PD53343f_hum	chr3	195788578	198113542	4	2	2
PD53343	PD53343f_hum	chr4	46210	9863231	4	2	2
PD53343	PD53343f_hum	chr4	9908226	39156013	4	2	2
PD53343	PD53343f_hum	chr4	39289763	40981911	4	2	2
PD53343	PD53343f_hum	chr4	41033078	49061855	4	2	2
PD53343	PD53343f_hum	chr4	49108385	49627330	2	1	1
PD53343	PD53343f_hum	chr4	49627355	49711644	1	1	0
PD53343	PD53343f_hum	chr4	51819050	54636336	4	2	2
PD53343	PD53343f_hum	chr4	54649043	54867256	12	9	3
PD53343	PD53343f_hum	chr4	54876038	58507284	4	2	2
PD53343	PD53343f_hum	chr4	58975852	189881386	4	2	2
PD53343	PD53343f_hum	chr4	189881413	190179679	4	2	2
PD53343	PD53343f_hum	chr5	44595	488195	5	3	2
PD53343	PD53343f_hum	chr5	491711	796859	2	2	0
PD53343	PD53343f_hum	chr5	801038	1225561	2	2	0
PD53343	PD53343f_hum	chr5	1253629	1377819	8	6	2
PD53343	PD53343f_hum	chr5	1393845	1466698	1	1	0
PD53343	PD53343f_hum	chr5	1489591	3384089	6	4	2
PD53343	PD53343f_hum	chr5	3524580	4095539	1	1	0
PD53343	PD53343f_hum	chr5	4210499	12439481	7	5	2
PD53343	PD53343f_hum	chr5	12439592	13638374	16	13	3
PD53343	PD53343f_hum	chr5	13650357	16214692	7	5	2
PD53343	PD53343f_hum	chr5	16259179	17729178	12	10	2
PD53343	PD53343f_hum	chr5	17736184	37284624	7	5	2
PD53343	PD53343f_hum	chr5	37292137	37600256	4	2	2
PD53343	PD53343f_hum	chr5	37656989	45816754	9	7	2
PD53343	PD53343f_hum	chr5	49658498	50661572	4	2	2
PD53343	PD53343f_hum	chr5	50750133	131243364	4	2	2
PD53343	PD53343f_hum	chr5	131319780	181288546	4	2	2
PD53343	PD53343f_hum	chr6	160049	32485632	6	4	2
PD53343	PD53343f_hum	chr6	32521989	32581639	5	4	1
PD53343	PD53343f_hum	chr6	32581704	32937204	7	5	2
PD53343	PD53343f_hum	chr6	32950871	41543021	6	4	2
PD53343	PD53343f_hum	chr6	41587255	44312930	6	4	2
PD53343	PD53343f_hum	chr6	44313075	58414703	7	5	2
PD53343	PD53343f_hum	chr6	60281479	170736935	2	2	0
PD53343	PD53343f_hum	chr7	37991	413634	8	4	4
PD53343	PD53343f_hum	chr7	430570	721356	12	9	3
PD53343	PD53343f_hum	chr7	726583	1777913	10	7	3
PD53343	PD53343f_hum	chr7	1787054	3464299	8	4	4
PD53343	PD53343f_hum	chr7	3586416	5231042	4	4	0
PD53343	PD53343f_hum	chr7	5235906	5365706	6	3	3
PD53343	PD53343f_hum	chr7	5377790	5732595	1	1	0
PD53343	PD53343f_hum	chr7	5771669	6086683	11	8	3
PD53343	PD53343f_hum	chr7	6092463	6265394	19	15	4
PD53343	PD53343f_hum	chr7	6265448	6624672	6	3	3
PD53343	PD53343f_hum	chr7	6629829	6814881	11	8	3
PD53343	PD53343f_hum	chr7	6816709	8078014	5	5	0
PD53343	PD53343f_hum	chr7	8086564	9171060	11	6	5
PD53343	PD53343f_hum	chr7	9203449	9878564	17	12	5
PD53343	PD53343f_hum	chr7	9932900	11736422	10	5	5
PD53343	PD53343f_hum	chr7	11769292	19617082	5	5	0
PD53343	PD53343f_hum	chr7	19729671	25595781	8	4	4
PD53343	PD53343f_hum	chr7	25689798	34085808	4	4	0
PD53343	PD53343f_hum	chr7	34116625	34216886	10	5	5
PD53343	PD53343f_hum	chr7	34440733	51348465	4	4	0
PD53343	PD53343f_hum	chr7	51359789	54419901	10	7	3
PD53343	PD53343f_hum	chr7	54420187	58091518	8	4	4
PD53343	PD53343f_hum	chr7	60958177	77983653	5	3	2
PD53343	PD53343f_hum	chr7	77997117	97767006	7	5	2
PD53343	PD53343f_hum	chr7	97803453	100951903	6	4	2
PD53343	PD53343f_hum	chr7	100951933	100965637	6	5	1
PD53343	PD53343f_hum	chr7	100965685	102480374	4	3	1
PD53343	PD53343f_hum	chr7	102492750	152273892	6	4	2
PD53343	PD53343f_hum	chr7	152281681	152410518	6	5	1
PD53343	PD53343f_hum	chr7	152410761	159261057	6	4	2
PD53343	PD53343f_hum	chr8	213654	43438973	3	2	1
PD53343	PD53343f_hum	chr8	45952307	145003393	6	4	2
PD53343	PD53343f_hum	chr9	69434	33677434	2	2	0
PD53343	PD53343f_hum	chr9	33737204	38636229	4	2	2
PD53343	PD53343f_hum	chr9	38636334	42975633	4	2	2
PD53343	PD53343f_hum	chr9	43034215	67800317	4	3	1
PD53343	PD53343f_hum	chr9	68337625	96727038	4	2	2
PD53343	PD53343f_hum	chr9	96746577	98359193	8	6	2
PD53343	PD53343f_hum	chr9	98447306	138156651	4	2	2
PD53343	PD53343f_hum	chr9	138173223	138176464	5	4	1
PD53343	PD53343f_hum	chr10	47588	38655428	4	2	2
PD53343	PD53343f_hum	chr10	38681065	39131354	4	2	2
PD53343	PD53343f_hum	chr10	41860304	42286998	3	2	1
PD53343	PD53343f_hum	chr10	42337130	67503895	4	2	2
PD53343	PD53343f_hum	chr10	67606844	75422261	4	2	2
PD53343	PD53343f_hum	chr10	75504283	91630923	6	4	2
PD53343	PD53343f_hum	chr10	91641350	105383334	6	4	2
PD53343	PD53343f_hum	chr10	105383414	132047164	6	4	2
PD53343	PD53343f_hum	chr10	132048948	133787106	6	4	2
PD53343	PD53343f_hum	chr11	198665	4389477	4	2	2
PD53343	PD53343f_hum	chr11	4389704	8117316	4	2	2
PD53343	PD53343f_hum	chr11	8129093	50553118	4	2	2
PD53343	PD53343f_hum	chr11	54591998	56700571	4	2	2
PD53343	PD53343f_hum	chr11	56700635	56701244	10	9	1
PD53343	PD53343f_hum	chr11	56701339	124238767	4	2	2
PD53343	PD53343f_hum	chr11	124250452	124274783	1	1	0
PD53343	PD53343f_hum	chr11	124309760	135028117	4	2	2
PD53343	PD53343f_hum	chr12	22477	8916217	3	2	1
PD53343	PD53343f_hum	chr12	8917770	14193008	3	2	1
PD53343	PD53343f_hum	chr12	14199384	31088026	5	3	2
PD53343	PD53343f_hum	chr12	31089337	34523014	4	2	2
PD53343	PD53343f_hum	chr12	37418138	47258472	9	6	3
PD53343	PD53343f_hum	chr12	47270546	94274083	7	5	2
PD53343	PD53343f_hum	chr12	94274228	133056950	6	4	2
PD53343	PD53343f_hum	chr13	18177561	18692949	4	2	2
PD53343	PD53343f_hum	chr13	18693149	114325598	4	2	2
PD53343	PD53343f_hum	chr14	16057734	16402218	4	2	2
PD53343	PD53343f_hum	chr14	18330642	19975490	4	3	1
PD53343	PD53343f_hum	chr14	19975505	21754293	4	2	2
PD53343	PD53343f_hum	chr14	21754934	22514585	6	3	3
PD53343	PD53343f_hum	chr14	22515608	106638951	4	2	2
PD53343	PD53343f_hum	chr14	106639148	106643616	13	12	1
PD53343	PD53343f_hum	chr14	106644803	106878743	4	2	2
PD53343	PD53343f_hum	chr15	20011061	23442768	4	2	2
PD53343	PD53343f_hum	chr15	23443797	40265863	4	2	2
PD53343	PD53343f_hum	chr15	40266281	101980762	4	2	2
PD53343	PD53343f_hum	chr16	11641	32993084	4	2	2
PD53343	PD53343f_hum	chr16	33048885	35414415	4	2	2
PD53343	PD53343f_hum	chr16	46386441	46437595	3	2	1
PD53343	PD53343f_hum	chr16	46455290	70123202	4	2	2
PD53343	PD53343f_hum	chr16	70123927	70680681	3	2	1
PD53343	PD53343f_hum	chr16	70692892	74359841	2	2	0
PD53343	PD53343f_hum	chr16	74360527	74418173	2	1	1
PD53343	PD53343f_hum	chr16	74433795	90106232	2	2	0
PD53343	PD53343f_hum	chr17	138189	21266324	4	2	2
PD53343	PD53343f_hum	chr17	21290766	25074523	4	2	2
PD53343	PD53343f_hum	chr17	25920162	26952458	2	1	1
PD53343	PD53343f_hum	chr17	26982170	33443715	4	2	2
PD53343	PD53343f_hum	chr17	33457647	83135542	5	3	2
PD53343	PD53343f_hum	chr18	47858	2728688	3	2	1
PD53343	PD53343f_hum	chr18	2729179	15350708	4	2	2
PD53343	PD53343f_hum	chr18	20944336	80250865	4	2	2
PD53343	PD53343f_hum	chr19	107329	876882	4	2	2
PD53343	PD53343f_hum	chr19	877808	879735	8	7	1
PD53343	PD53343f_hum	chr19	879743	24394239	3	2	1
PD53343	PD53343f_hum	chr19	27646333	44497346	4	2	2
PD53343	PD53343f_hum	chr19	44497567	53617219	4	2	2
PD53343	PD53343f_hum	chr19	53625193	54081169	2	1	1
PD53343	PD53343f_hum	chr19	54087155	58599150	4	2	2
PD53343	PD53343f_hum	chr20	87623	6952722	4	4	0
PD53343	PD53343f_hum	chr20	7001509	25773465	4	2	2
PD53343	PD53343f_hum	chr20	25773589	26168423	4	4	0
PD53343	PD53343f_hum	chr20	28559257	31244855	4	2	2
PD53343	PD53343f_hum	chr20	31248651	37232085	4	2	2
PD53343	PD53343f_hum	chr20	37241420	64327831	4	2	2
PD53343	PD53343f_hum	chr21	5034010	10372303	3	2	1
PD53343	PD53343f_hum	chr21	10372482	10412095	2	1	1
PD53343	PD53343f_hum	chr21	10412173	10739746	3	2	1
PD53343	PD53343f_hum	chr21	13000242	13035101	5	3	2
PD53343	PD53343f_hum	chr21	13036507	23556656	2	2	0
PD53343	PD53343f_hum	chr21	23734519	46661749	4	2	2
PD53343	PD53343f_hum	chr22	10684424	11573342	3	2	1
PD53343	PD53343f_hum	chr22	11573349	12797360	4	3	1
PD53343	PD53343f_hum	chr22	15541395	50782306	4	2	2
PD53343	PD53343f_hum	chrX	284193	2959835	2	2	0
PD53343	PD53343f_hum	chrX	3001312	57977737	2	2	0
PD53343	PD53343f_hum	chrX	63895417	155985299	2	2	0
PD53343	PD53343f_hum	chrX	155985332	155996516	5	4	1
PD53343	PD53343f_hum	chrY	11185998	56854914	2	2	0
PD53343	PD53343f_hum	chrY	56858009	56886905	4	2	2
PD53343	PD53343g_hum	chr1	13273	202259	5	5	0
PD53343	PD53343g_hum	chr1	770072	16964634	4	2	2
PD53343	PD53343g_hum	chr1	16965909	108593987	4	2	2
PD53343	PD53343g_hum	chr1	108600835	122777449	4	2	2
PD53343	PD53343g_hum	chr1	124514134	143253228	2	1	1
PD53343	PD53343g_hum	chr1	143595303	157519745	4	2	2
PD53343	PD53343g_hum	chr1	157521276	186699318	4	2	2
PD53343	PD53343g_hum	chr1	186870729	197751571	6	3	3
PD53343	PD53343g_hum	chr1	197772754	248945592	4	2	2
PD53343	PD53343g_hum	chr2	188171	23852676	4	2	2
PD53343	PD53343g_hum	chr2	23879821	90190670	4	2	2
PD53343	PD53343g_hum	chr2	90190884	92075324	4	2	2
PD53343	PD53343g_hum	chr2	94190317	95939329	4	2	2
PD53343	PD53343g_hum	chr2	95939402	95957250	4	3	1
PD53343	PD53343g_hum	chr2	96022714	242183318	4	2	2
PD53343	PD53343g_hum	chr3	13142	75522022	4	2	2
PD53343	PD53343g_hum	chr3	75528956	75732267	4	2	2
PD53343	PD53343g_hum	chr3	75734368	90303819	5	3	2
PD53343	PD53343g_hum	chr3	91404436	130021855	4	2	2
PD53343	PD53343g_hum	chr3	130083201	130174431	4	2	2
PD53343	PD53343g_hum	chr3	130290720	178932950	4	2	2
PD53343	PD53343g_hum	chr3	178932985	194376601	4	2	2
PD53343	PD53343g_hum	chr3	194494594	198113542	4	2	2
PD53343	PD53343g_hum	chr4	13970	49061855	4	2	2
PD53343	PD53343g_hum	chr4	49102610	49657583	3	2	1
PD53343	PD53343g_hum	chr4	51837444	54636336	4	2	2
PD53343	PD53343g_hum	chr4	54649043	54830850	9	7	2
PD53343	PD53343g_hum	chr4	54867256	189963322	4	2	2
PD53343	PD53343g_hum	chr4	189979826	190179679	3	2	1
PD53343	PD53343g_hum	chr5	44595	488195	6	4	2
PD53343	PD53343g_hum	chr5	491711	796859	2	2	0
PD53343	PD53343g_hum	chr5	801038	1225561	2	2	0
PD53343	PD53343g_hum	chr5	1253629	3384089	6	4	2
PD53343	PD53343g_hum	chr5	3524580	4095539	1	1	0
PD53343	PD53343g_hum	chr5	4210499	12439592	7	5	2
PD53343	PD53343g_hum	chr5	12486934	13638374	18	15	3
PD53343	PD53343g_hum	chr5	13650357	16182832	7	5	2
PD53343	PD53343g_hum	chr5	16197538	17439249	12	10	2
PD53343	PD53343g_hum	chr5	17456313	30823997	8	5	3
PD53343	PD53343g_hum	chr5	30888410	37284624	7	5	2
PD53343	PD53343g_hum	chr5	37292137	37600256	4	2	2
PD53343	PD53343g_hum	chr5	37656989	45816754	8	6	2
PD53343	PD53343g_hum	chr5	49658729	181285564	4	2	2
PD53343	PD53343g_hum	chr6	160049	32485632	6	4	2
PD53343	PD53343g_hum	chr6	32521989	32581639	4	3	1
PD53343	PD53343g_hum	chr6	32581704	32756547	7	5	2
PD53343	PD53343g_hum	chr6	32757080	44282428	6	4	2
PD53343	PD53343g_hum	chr6	44283101	58414703	6	4	2
PD53343	PD53343g_hum	chr6	60281479	92034662	2	2	0
PD53343	PD53343g_hum	chr6	92094210	92493856	4	3	1
PD53343	PD53343g_hum	chr6	92493890	148236601	2	2	0
PD53343	PD53343g_hum	chr6	148362218	170640200	2	2	0
PD53343	PD53343g_hum	chr7	37991	413634	9	5	4
PD53343	PD53343g_hum	chr7	430570	732388	12	9	3
PD53343	PD53343g_hum	chr7	734423	1807547	9	6	3
PD53343	PD53343g_hum	chr7	1808848	3424032	8	4	4
PD53343	PD53343g_hum	chr7	3586416	5235906	4	4	0
PD53343	PD53343g_hum	chr7	5236745	5367749	6	3	3
PD53343	PD53343g_hum	chr7	5377790	5748531	4	4	0
PD53343	PD53343g_hum	chr7	5771669	5840988	11	6	5
PD53343	PD53343g_hum	chr7	5841223	6295555	12	9	3
PD53343	PD53343g_hum	chr7	6296610	6339547	4	4	0
PD53343	PD53343g_hum	chr7	6339906	6624672	8	7	1
PD53343	PD53343g_hum	chr7	6628948	6819470	11	8	3
PD53343	PD53343g_hum	chr7	6820400	8078014	4	4	0
PD53343	PD53343g_hum	chr7	8086564	11636750	10	5	5
PD53343	PD53343g_hum	chr7	11769292	19617082	5	5	0
PD53343	PD53343g_hum	chr7	19729671	20161772	6	6	0
PD53343	PD53343g_hum	chr7	20263641	25595781	8	4	4
PD53343	PD53343g_hum	chr7	25689798	47057536	4	4	0
PD53343	PD53343g_hum	chr7	47114681	47258608	8	4	4
PD53343	PD53343g_hum	chr7	47261346	51348465	4	4	0
PD53343	PD53343g_hum	chr7	51359789	56321143	8	8	0
PD53343	PD53343g_hum	chr7	56330202	56454327	11	10	1
PD53343	PD53343g_hum	chr7	56561776	57652084	9	5	4
PD53343	PD53343g_hum	chr7	57672895	57714778	8	8	0
PD53343	PD53343g_hum	chr7	57727033	58091518	8	4	4
PD53343	PD53343g_hum	chr7	60958177	76618351	5	3	2
PD53343	PD53343g_hum	chr7	76622644	97760193	7	5	2
PD53343	PD53343g_hum	chr7	97803453	100951903	5	3	2
PD53343	PD53343g_hum	chr7	100951933	101017358	5	4	1
PD53343	PD53343g_hum	chr7	101019688	102939379	5	3	2
PD53343	PD53343g_hum	chr7	102940291	152306956	6	4	2
PD53343	PD53343g_hum	chr7	152323834	152410518	4	3	1
PD53343	PD53343g_hum	chr7	152410761	159261057	6	4	2
PD53343	PD53343g_hum	chr8	213654	21934261	3	2	1
PD53343	PD53343g_hum	chr8	21934490	43500515	3	2	1
PD53343	PD53343g_hum	chr8	45952307	145003393	5	3	2
PD53343	PD53343g_hum	chr9	10368	214864	3	3	0
PD53343	PD53343g_hum	chr9	214908	33677434	2	2	0
PD53343	PD53343g_hum	chr9	33771733	39042729	4	2	2
PD53343	PD53343g_hum	chr9	39049115	42975633	4	2	2
PD53343	PD53343g_hum	chr9	43110489	63979865	4	3	1
PD53343	PD53343g_hum	chr9	63979982	96727038	4	2	2
PD53343	PD53343g_hum	chr9	96746577	98430157	8	6	2
PD53343	PD53343g_hum	chr9	98447306	120408479	4	2	2
PD53343	PD53343g_hum	chr9	120419790	138156651	4	2	2
PD53343	PD53343g_hum	chr9	138173223	138176464	5	4	1
PD53343	PD53343g_hum	chr10	47588	38646805	4	2	2
PD53343	PD53343g_hum	chr10	38649849	39131354	4	2	2
PD53343	PD53343g_hum	chr10	41859953	42070183	2	2	0
PD53343	PD53343g_hum	chr10	42070582	42333145	3	2	1
PD53343	PD53343g_hum	chr10	42337130	67503895	4	2	2
PD53343	PD53343g_hum	chr10	67606844	75431683	4	2	2
PD53343	PD53343g_hum	chr10	75471228	133622304	6	4	2
PD53343	PD53343g_hum	chr10	133622477	133787106	7	6	1
PD53343	PD53343g_hum	chr11	198665	997658	4	2	2
PD53343	PD53343g_hum	chr11	1016665	1018385	2	1	1
PD53343	PD53343g_hum	chr11	1019375	50553118	4	2	2
PD53343	PD53343g_hum	chr11	54591998	56700571	4	2	2
PD53343	PD53343g_hum	chr11	56700635	56701244	10	9	1
PD53343	PD53343g_hum	chr11	56701339	118055443	4	2	2
PD53343	PD53343g_hum	chr11	118074446	124250452	4	2	2
PD53343	PD53343g_hum	chr11	124261053	124274783	1	1	0
PD53343	PD53343g_hum	chr11	124309760	135064783	4	2	2
PD53343	PD53343g_hum	chr12	22477	8272149	4	2	2
PD53343	PD53343g_hum	chr12	8295996	14205488	5	3	2
PD53343	PD53343g_hum	chr12	14206525	34523014	5	3	2
PD53343	PD53343g_hum	chr12	37418138	47274568	8	4	4
PD53343	PD53343g_hum	chr12	47299898	49379923	6	3	3
PD53343	PD53343g_hum	chr12	49408890	57830154	5	3	2
PD53343	PD53343g_hum	chr12	57834805	92893678	6	4	2
PD53343	PD53343g_hum	chr12	92903260	133224747	5	3	2
PD53343	PD53343g_hum	chr13	18177561	18212202	6	5	1
PD53343	PD53343g_hum	chr13	18213154	109494112	4	2	2
PD53343	PD53343g_hum	chr13	109582778	114325598	4	2	2
PD53343	PD53343g_hum	chr14	16057734	16402218	4	2	2
PD53343	PD53343g_hum	chr14	18330642	19975490	4	3	1
PD53343	PD53343g_hum	chr14	19975505	21754101	4	2	2
PD53343	PD53343g_hum	chr14	21754293	22518777	6	3	3
PD53343	PD53343g_hum	chr14	22519994	24442802	4	2	2
PD53343	PD53343g_hum	chr14	24442963	78714883	4	2	2
PD53343	PD53343g_hum	chr14	78728694	105553442	4	2	2
PD53343	PD53343g_hum	chr14	105587403	105768379	4	3	1
PD53343	PD53343g_hum	chr14	105769148	106639151	4	2	2
PD53343	PD53343g_hum	chr14	106639289	106643616	11	10	1
PD53343	PD53343g_hum	chr14	106644803	106878743	5	5	0
PD53343	PD53343g_hum	chr15	19841981	22234318	4	3	1
PD53343	PD53343g_hum	chr15	22234709	101980762	4	2	2
PD53343	PD53343g_hum	chr16	11641	33958558	4	2	2
PD53343	PD53343g_hum	chr16	34064776	34162941	3	3	0
PD53343	PD53343g_hum	chr16	34163115	35414415	4	2	2
PD53343	PD53343g_hum	chr16	46386441	46455290	3	2	1
PD53343	PD53343g_hum	chr16	46506166	69444352	4	2	2
PD53343	PD53343g_hum	chr16	69446649	70680681	3	2	1
