Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53364	PD53364c	chr10	70624794	71377141	3	2	1
PD53364	PD53364c	chr10	71384083	107013993	2	2	0
PD53364	PD53364c	chr10	107031617	108677674	3	2	1
PD53364	PD53364c	chr10	109364805	124767239	2	2	0
PD53364	PD53364c	chr10	124770080	126855794	4	2	2
PD53364	PD53364c	chr10	126859303	133231126	2	2	0
PD53364	PD53364c	chr10	133238039	133689399	4	2	2
PD53364	PD53364c	chr11	187629	440765	5	3	2
PD53364	PD53364c	chr11	440857	701715	5	4	1
PD53364	PD53364c	chr11	703175	50422372	4	2	2
PD53364	PD53364c	chr11	54683428	56232927	4	2	2
PD53364	PD53364c	chr11	56276128	56701244	3	2	1
PD53364	PD53364c	chr11	56730608	66715703	2	2	0
PD53364	PD53364c	chr11	66748578	68119791	5	3	2
PD53364	PD53364c	chr11	68132678	68793536	2	2	0
PD53364	PD53364c	chr11	68797749	69850720	7	5	2
PD53364	PD53364c	chr11	69854514	70784425	10	8	2
PD53364	PD53364c	chr11	70890420	73419105	2	2	0
PD53364	PD53364c	chr11	73440290	75259250	12	10	2
PD53364	PD53364c	chr11	75282138	77252235	8	6	2
PD53364	PD53364c	chr11	77362259	81310573	6	4	2
PD53364	PD53364c	chr11	81777381	97972000	2	2	0
PD53364	PD53364c	chr11	97976398	101240180	5	3	2
PD53364	PD53364c	chr11	101240261	103943773	7	5	2
PD53364	PD53364c	chr11	104005133	122452604	2	2	0
PD53364	PD53364c	chr11	122495299	123260284	7	5	2
PD53364	PD53364c	chr11	123267436	124397016	10	8	2
PD53364	PD53364c	chr11	124417541	125005228	2	2	0
PD53364	PD53364c	chr11	125038456	125466237	10	8	2
PD53364	PD53364c	chr11	125474639	125756001	2	2	0
PD53364	PD53364c	chr11	125833020	127647829	12	10	2
PD53364	PD53364c	chr11	127941545	129585427	2	2	0
PD53364	PD53364c	chr11	129597397	130321034	7	5	2
PD53364	PD53364c	chr11	130350263	134989134	2	2	0
PD53364	PD53364c	chr12	12881	16171104	3	2	1
PD53364	PD53364c	chr12	16207922	34276742	3	2	1
PD53364	PD53364c	chr12	37540792	39426602	3	2	1
PD53364	PD53364c	chr12	39430025	48200562	4	2	2
PD53364	PD53364c	chr12	48205892	73027157	3	2	1
PD53364	PD53364c	chr12	73028351	133227713	3	2	1
PD53364	PD53364c	chr13	16231743	16689134	7	7	0
PD53364	PD53364c	chr13	17742959	18211846	4	2	2
PD53364	PD53364c	chr13	18211919	24114731	4	2	2
PD53364	PD53364c	chr13	24122331	114324544	3	2	1
PD53364	PD53364c	chr14	16037128	16402273	5	4	1
PD53364	PD53364c	chr14	18289867	19935932	4	3	1
PD53364	PD53364c	chr14	19959892	106867797	3	2	1
PD53364	PD53364c	chr15	17071405	17082007	10	5	5
PD53364	PD53364c	chr15	19858780	23507898	3	2	1
PD53364	PD53364c	chr15	23554694	70802338	2	1	1
PD53364	PD53364c	chr15	70803384	75665534	3	2	1
PD53364	PD53364c	chr15	75686041	101915195	6	5	1
PD53364	PD53364c	chr16	19829	5919926	2	2	0
PD53364	PD53364c	chr16	5922090	25151792	6	4	2
PD53364	PD53364c	chr16	25154299	33048885	4	2	2
PD53364	PD53364c	chr16	33339805	36104311	4	3	1
PD53364	PD53364c	chr16	46386263	46401545	5	3	2
PD53364	PD53364c	chr16	46671590	80608039	2	2	0
PD53364	PD53364c	chr16	80612695	81420119	1	1	0
PD53364	PD53364c	chr16	81476092	90173740	3	2	1
PD53364	PD53364c	chr17	132094	2701854	4	2	2
PD53364	PD53364c	chr17	2726694	14744276	2	2	0
PD53364	PD53364c	chr17	14756150	18400750	5	3	2
PD53364	PD53364c	chr17	18402807	21415555	5	3	2
PD53364	PD53364c	chr17	21415606	25074523	5	4	1
PD53364	PD53364c	chr17	25389878	26620008	6	4	2
PD53364	PD53364c	chr17	26780609	35656692	2	2	0
PD53364	PD53364c	chr17	35671783	35926605	3	2	1
PD53364	PD53364c	chr17	35927191	49182768	2	2	0
PD53364	PD53364c	chr17	49187051	52283326	3	2	1
PD53364	PD53364c	chr17	52283345	56310322	4	2	2
PD53364	PD53364c	chr17	56350706	56933318	2	2	0
PD53364	PD53364c	chr17	56950408	83094678	5	3	2
PD53364	PD53364c	chr17	83114327	83194874	4	2	2
PD53364	PD53364c	chr18	47858	112933	6	5	1
PD53364	PD53364c	chr18	116749	2626465	5	3	2
PD53364	PD53364c	chr18	2632215	15378901	4	2	2
PD53364	PD53364c	chr18	21006644	23015139	2	2	0
PD53364	PD53364c	chr18	23031487	25889034	3	2	1
PD53364	PD53364c	chr18	25927102	41290515	3	3	0
PD53364	PD53364c	chr18	41290683	47033404	4	3	1
PD53364	PD53364c	chr18	47034058	48664686	5	5	0
PD53364	PD53364c	chr18	48685385	54390007	6	5	1
PD53364	PD53364c	chr18	54494808	74597170	5	5	0
PD53364	PD53364c	chr18	74597644	80195252	4	4	0
PD53364	PD53364c	chr19	282753	9713576	2	2	0
PD53364	PD53364c	chr19	9739297	21340189	4	2	2
PD53364	PD53364c	chr19	21345258	24394204	2	2	0
PD53364	PD53364c	chr19	27392072	58583342	3	2	1
PD53364	PD53364c	chr20	96321	11503948	2	2	0
PD53364	PD53364c	chr20	11527273	19744480	5	3	2
PD53364	PD53364c	chr20	19744623	26254698	3	2	1
PD53364	PD53364c	chr20	28513558	30976441	4	2	2
PD53364	PD53364c	chr20	31054753	31248651	6	3	3
PD53364	PD53364c	chr20	31274572	61331619	5	3	2
PD53364	PD53364c	chr20	61333293	64328010	4	2	2
PD53364	PD53364c	chr21	5063904	10804552	3	2	1
PD53364	PD53364c	chr21	13000242	44600627	5	3	2
PD53364	PD53364c	chr21	44600952	44601844	10	9	1
PD53364	PD53364c	chr21	44612177	46689753	5	3	2
PD53364	PD53364c	chr22	10560873	11057650	4	2	2
PD53364	PD53364c	chr22	11057667	12801199	4	2	2
PD53364	PD53364c	chr22	15484112	16553259	4	2	2
PD53364	PD53364c	chr22	16553787	17467580	7	4	3
PD53364	PD53364c	chr22	17475618	17511820	10	8	2
PD53364	PD53364c	chr22	17517246	17709370	2	2	0
PD53364	PD53364c	chr22	17711422	18793640	6	3	3
PD53364	PD53364c	chr22	18886814	19944744	8	6	2
PD53364	PD53364c	chr22	19945888	20457643	10	8	2
PD53364	PD53364c	chr22	20460380	20881443	10	7	3
PD53364	PD53364c	chr22	20887566	23958496	2	2	0
PD53364	PD53364c	chr22	23958514	24003973	2	1	1
PD53364	PD53364c	chr22	24032793	31146583	2	2	0
PD53364	PD53364c	chr22	31169108	31248628	11	7	4
PD53364	PD53364c	chr22	31259013	35502300	2	2	0
PD53364	PD53364c	chr22	35524822	37343283	7	5	2
PD53364	PD53364c	chr22	37347269	37883433	10	8	2
PD53364	PD53364c	chr22	37889293	38289125	9	6	3
PD53364	PD53364c	chr22	38293042	38837115	9	7	2
PD53364	PD53364c	chr22	38942659	39591382	3	3	0
PD53364	PD53364c	chr22	39591453	40143743	12	10	2
PD53364	PD53364c	chr22	40158120	41006973	11	10	1
PD53364	PD53364c	chr22	41007499	41249520	15	13	2
PD53364	PD53364c	chr22	41309246	44196294	2	2	0
PD53364	PD53364c	chr22	44204042	44656554	7	5	2
PD53364	PD53364c	chr22	44657706	46773778	4	2	2
PD53364	PD53364c	chr22	46777677	48809843	8	6	2
PD53364	PD53364c	chr22	48836183	49335372	5	3	2
PD53364	PD53364c	chr22	49343435	50808384	2	2	0
PD53364	PD53364c	chrX	255859	872072	4	2	2
PD53364	PD53364c	chrX	884660	3032920	7	5	2
PD53364	PD53364c	chrX	3032957	8373897	4	2	2
PD53364	PD53364c	chrX	8373958	10931607	6	4	2
PD53364	PD53364c	chrX	11139621	58204492	3	2	1
PD53364	PD53364c	chrX	62780088	146944327	3	2	1
PD53364	PD53364c	chrX	146944412	152199137	2	1	1
PD53364	PD53364c	chrX	152296946	156005413	3	2	1
PD53364	PD53364c	chrY	10785299	56887102	2	1	1
PD53368	PD53368a	chr1	65898	1627406	2	2	0
PD53368	PD53368a	chr1	1640644	1668449	4	2	2
PD53368	PD53368a	chr1	1676790	22639997	6	4	2
PD53368	PD53368a	chr1	22644149	31254642	4	2	2
PD53368	PD53368a	chr1	31267821	63111424	4	2	2
PD53368	PD53368a	chr1	63212545	105490314	2	2	0
PD53368	PD53368a	chr1	105518599	115879809	4	2	2
PD53368	PD53368a	chr1	115879936	116146925	2	2	0
PD53368	PD53368a	chr1	116170182	123176084	4	2	2
PD53368	PD53368a	chr1	123783762	145237533	3	2	1
PD53368	PD53368a	chr1	145454020	248945592	3	2	1
PD53368	PD53368a	chr2	41404	1008071	2	2	0
PD53368	PD53368a	chr2	1083457	13855927	4	2	2
PD53368	PD53368a	chr2	13931185	23942754	4	2	2
PD53368	PD53368a	chr2	23944398	88861377	3	2	1
PD53368	PD53368a	chr2	88861810	91891976	4	2	2
PD53368	PD53368a	chr2	91916428	91987817	3	3	0
PD53368	PD53368a	chr2	94216530	226087388	4	2	2
PD53368	PD53368a	chr2	226126508	242004262	3	2	1
PD53368	PD53368a	chr3	13132	75515375	4	2	2
PD53368	PD53368a	chr3	75515457	75790825	4	3	1
PD53368	PD53368a	chr3	75822513	90613961	5	3	2
PD53368	PD53368a	chr3	91392513	93470778	3	2	1
PD53368	PD53368a	chr3	93811022	97187313	2	2	0
PD53368	PD53368a	chr3	97448782	98238736	4	2	2
PD53368	PD53368a	chr3	98387687	102489345	2	2	0
PD53368	PD53368a	chr3	102512389	106601586	5	5	0
PD53368	PD53368a	chr3	106681535	112155149	2	2	0
PD53368	PD53368a	chr3	112168945	112277574	6	4	2
PD53368	PD53368a	chr3	112277707	121980701	1	1	0
PD53368	PD53368a	chr3	121992499	130001031	3	3	0
PD53368	PD53368a	chr3	130081130	130089776	5	3	2
PD53368	PD53368a	chr3	130092230	143415879	3	3	0
PD53368	PD53368a	chr3	143456799	148536870	5	5	0
PD53368	PD53368a	chr3	148628170	150527586	7	7	0
PD53368	PD53368a	chr3	150540836	153267175	2	2	0
PD53368	PD53368a	chr3	153276285	161159825	4	4	0
PD53368	PD53368a	chr3	161246483	176321854	1	1	0
PD53368	PD53368a	chr3	176327120	184358170	2	2	0
PD53368	PD53368a	chr3	184363583	184546992	7	4	3
PD53368	PD53368a	chr3	184575776	193785537	2	2	0
PD53368	PD53368a	chr3	193818241	195660951	5	3	2
PD53368	PD53368a	chr3	195665285	198150609	4	2	2
PD53368	PD53368a	chr4	60507	49082354	4	2	2
PD53368	PD53368a	chr4	49091966	49711644	3	2	1
PD53368	PD53368a	chr4	51838815	190179539	4	2	2
PD53368	PD53368a	chr5	109944	17207700	4	2	2
PD53368	PD53368a	chr5	17230038	46381356	5	3	2
PD53368	PD53368a	chr5	49599598	50280387	4	2	2
PD53368	PD53368a	chr5	50387865	116795789	4	2	2
PD53368	PD53368a	chr5	116797068	181292406	3	2	1
PD53368	PD53368a	chr6	175346	58380586	4	2	2
PD53368	PD53368a	chr6	61479262	79223539	4	2	2
PD53368	PD53368a	chr6	79234638	103735369	3	2	1
PD53368	PD53368a	chr6	104018338	122701351	2	2	0
PD53368	PD53368a	chr6	122780228	148304229	4	2	2
PD53368	PD53368a	chr6	148307322	161161503	2	1	1
PD53368	PD53368a	chr6	161214126	170640200	4	3	1
PD53368	PD53368a	chr7	31443	1636400	6	3	3
PD53368	PD53368a	chr7	1637902	10564136	8	5	3
PD53368	PD53368a	chr7	10691205	12393764	2	2	0
PD53368	PD53368a	chr7	12457857	13704234	8	6	2
PD53368	PD53368a	chr7	13729972	14877256	3	3	0
PD53368	PD53368a	chr7	14915134	16958179	7	5	2
PD53368	PD53368a	chr7	16958265	53102843	2	2	0
PD53368	PD53368a	chr7	53181265	54420343	6	3	3
PD53368	PD53368a	chr7	54656634	58100473	2	2	0
PD53368	PD53368a	chr7	60958090	80097262	5	3	2
PD53368	PD53368a	chr7	80221905	96234796	6	4	2
PD53368	PD53368a	chr7	96267624	127592210	5	3	2
PD53368	PD53368a	chr7	127594067	141743011	4	2	2
PD53368	PD53368a	chr7	141747751	159260906	3	2	1
PD53368	PD53368a	chr8	213553	17628324	1	1	0
PD53368	PD53368a	chr8	17657297	20934843	4	4	0
PD53368	PD53368a	chr8	20936276	25984451	3	3	0
PD53368	PD53368a	chr8	26044985	34436452	1	1	0
PD53368	PD53368a	chr8	34439310	37819600	5	5	0
PD53368	PD53368a	chr8	37837668	41980985	1	1	0
PD53368	PD53368a	chr8	42062172	42658299	3	2	1
PD53368	PD53368a	chr8	42672243	43897482	6	4	2
PD53368	PD53368a	chr8	45952261	51198572	6	4	2
PD53368	PD53368a	chr8	51218078	53856298	18	16	2
PD53368	PD53368a	chr8	53862679	55316671	13	11	2
PD53368	PD53368a	chr8	55350843	56298602	17	14	3
PD53368	PD53368a	chr8	56312719	57131777	20	18	2
PD53368	PD53368a	chr8	57133403	65626921	9	6	3
PD53368	PD53368a	chr8	65629577	69929506	10	5	5
PD53368	PD53368a	chr8	69938549	70686528	16	11	5
PD53368	PD53368a	chr8	70709299	82048604	12	6	6
PD53368	PD53368a	chr8	82051885	91370139	13	7	6
PD53368	PD53368a	chr8	91388229	106588323	7	5	2
PD53368	PD53368a	chr8	106590051	109755162	12	8	4
PD53368	PD53368a	chr8	109791078	125846387	6	4	2
PD53368	PD53368a	chr8	125850488	140815170	7	5	2
PD53368	PD53368a	chr8	140833204	144498036	8	5	3
PD53368	PD53368a	chr8	144507174	144942258	5	5	0
PD53368	PD53368a	chr9	117713	2303095	2	2	0
PD53368	PD53368a	chr9	2388753	9818644	1	1	0
PD53368	PD53368a	chr9	10000548	25647494	2	2	0
PD53368	PD53368a	chr9	26116018	28327943	7	5	2
PD53368	PD53368a	chr9	28883258	30087560	3	3	0
PD53368	PD53368a	chr9	30213719	32126398	4	2	2
PD53368	PD53368a	chr9	32149095	33394839	2	1	1
PD53368	PD53368a	chr9	33417882	38713294	4	3	1
PD53368	PD53368a	chr9	38732432	42975009	3	2	1
PD53368	PD53368a	chr9	61173464	138129462	3	2	1
PD53368	PD53368a	chr9	138141483	138177303	2	2	0
PD53368	PD53368a	chr10	47876	6277739	2	2	0
PD53368	PD53368a	chr10	6278566	6753165	4	4	0
PD53368	PD53368a	chr10	6802796	9708045	2	2	0
PD53368	PD53368a	chr10	9722421	10322566	5	3	2
PD53368	PD53368a	chr10	10479447	30132360	2	2	0
PD53368	PD53368a	chr10	30218004	38455661	2	2	0
PD53368	PD53368a	chr10	38527549	39131435	2	1	1
PD53368	PD53368a	chr10	39967657	53528357	3	2	1
PD53368	PD53368a	chr10	53574980	125881862	2	2	0
PD53368	PD53368a	chr10	125896668	125917965	2	1	1
PD53368	PD53368a	chr10	125918008	133689420	3	3	0
PD53368	PD53368a	chr11	262189	629962	5	3	2
PD53368	PD53368a	chr11	631966	20586682	3	2	1
PD53368	PD53368a	chr11	20586748	49385956	3	2	1
PD53368	PD53368a	chr11	49388651	50083882	9	6	3
PD53368	PD53368a	chr11	50090417	50512765	4	2	2
PD53368	PD53368a	chr11	54592041	55604331	3	2	1
PD53368	PD53368a	chr11	55721744	55889189	15	13	2
PD53368	PD53368a	chr11	55948658	56743218	8	5	3
PD53368	PD53368a	chr11	56744269	58423105	14	12	2
PD53368	PD53368a	chr11	58439208	60092705	3	2	1
PD53368	PD53368a	chr11	60110494	61502177	10	8	2
PD53368	PD53368a	chr11	61502178	62041328	14	12	2
PD53368	PD53368a	chr11	62044663	66987036	2	2	0
PD53368	PD53368a	chr11	67035722	67393178	14	12	2
PD53368	PD53368a	chr11	67393462	74554169	12	10	2
PD53368	PD53368a	chr11	74556142	78508929	15	13	2
PD53368	PD53368a	chr11	78521399	80585678	2	2	0
PD53368	PD53368a	chr11	80641568	82102543	8	4	4
PD53368	PD53368a	chr11	82658127	135010135	2	2	0
PD53368	PD53368a	chr12	12259	60264	4	3	1
PD53368	PD53368a	chr12	91441	311455	13	11	2
PD53368	PD53368a	chr12	314315	980194	10	8	2
PD53368	PD53368a	chr12	991262	24267267	7	5	2
PD53368	PD53368a	chr12	24286727	27330385	5	3	2
PD53368	PD53368a	chr12	27336688	33824537	4	2	2
PD53368	PD53368a	chr12	38082135	62072192	4	2	2
PD53368	PD53368a	chr12	62079402	125326510	3	2	1
PD53368	PD53368a	chr12	125348393	133224299	4	2	2
PD53368	PD53368a	chr13	18177561	98186625	3	2	1
PD53368	PD53368a	chr13	98219733	102971314	2	2	0
PD53368	PD53368a	chr13	103046013	114354016	2	2	0
PD53368	PD53368a	chr14	16099245	16402213	3	3	0
PD53368	PD53368a	chr14	18314273	19716953	3	2	1
PD53368	PD53368a	chr14	19733813	66013530	3	2	1
PD53368	PD53368a	chr14	66046382	105770121	3	2	1
PD53368	PD53368a	chr14	105770768	106874644	4	2	2
PD53368	PD53368a	chr15	19848395	23090713	3	2	1
PD53368	PD53368a	chr15	23091816	28465091	5	3	2
PD53368	PD53368a	chr15	28523827	32815104	3	2	1
PD53368	PD53368a	chr15	32823386	44828219	1	1	0
PD53368	PD53368a	chr15	44831416	61734602	3	2	1
PD53368	PD53368a	chr15	61748028	77052451	2	2	0
PD53368	PD53368a	chr15	77079666	94817637	4	3	1
PD53368	PD53368a	chr15	94848854	96541019	3	3	0
PD53368	PD53368a	chr15	96541108	99122641	4	3	1
PD53368	PD53368a	chr15	99126774	101752523	3	3	0
PD53368	PD53368a	chr15	101752636	101954140	2	1	1
PD53368	PD53368a	chr16	11730	16454357	2	2	0
PD53368	PD53368a	chr16	16454405	16640006	2	1	1
PD53368	PD53368a	chr16	16647684	30749091	2	2	0
PD53368	PD53368a	chr16	30759629	31506885	4	2	2
PD53368	PD53368a	chr16	32101910	36104257	4	2	2
PD53368	PD53368a	chr16	46386256	46401545	4	2	2
PD53368	PD53368a	chr16	46914184	55760723	2	2	0
PD53368	PD53368a	chr16	55820284	55828989	5	3	2
PD53368	PD53368a	chr16	55848129	74360773	2	2	0
PD53368	PD53368a	chr16	74364020	74414127	3	2	1
PD53368	PD53368a	chr16	74417986	90173575	2	2	0
PD53368	PD53368a	chr17	156324	7497496	3	2	1
PD53368	PD53368a	chr17	7509719	10755721	1	1	0
PD53368	PD53368a	chr17	10799294	14161873	12	11	1
PD53368	PD53368a	chr17	14166952	16337989	9	8	1
PD53368	PD53368a	chr17	16421475	17224157	4	3	1
PD53368	PD53368a	chr17	17226117	18919313	6	5	1
PD53368	PD53368a	chr17	18924480	19468687	3	2	1
PD53368	PD53368a	chr17	19469986	21291039	1	1	0
PD53368	PD53368a	chr17	21291051	21844964	2	1	1
PD53368	PD53368a	chr17	21847190	24421438	3	2	1
PD53368	PD53368a	chr17	25389878	26952458	2	1	1
PD53368	PD53368a	chr17	26952542	35265572	2	2	0
PD53368	PD53368a	chr17	35442015	36834695	3	2	1
PD53368	PD53368a	chr17	36836644	52944217	2	2	0
PD53368	PD53368a	chr17	53224895	56042014	3	2	1
PD53368	PD53368a	chr17	56070985	59319374	4	2	2
PD53368	PD53368a	chr17	59395801	61408032	4	2	2
PD53368	PD53368a	chr17	61412461	83158753	3	2	1
PD53368	PD53368a	chr18	49125	108232	3	3	0
PD53368	PD53368a	chr18	110425	15341512	3	2	1
PD53368	PD53368a	chr18	21006451	25881863	3	2	1
PD53368	PD53368a	chr18	26079782	36076675	7	5	2
PD53368	PD53368a	chr18	36082025	45943346	9	7	2
PD53368	PD53368a	chr18	45946806	48520545	16	14	2
PD53368	PD53368a	chr18	48552014	50123613	7	5	2
PD53368	PD53368a	chr18	50157167	54055970	4	2	2
PD53368	PD53368a	chr18	54127176	60624246	2	2	0
PD53368	PD53368a	chr18	60682962	67960358	3	2	1
PD53368	PD53368a	chr18	68182870	80174701	2	2	0
PD53368	PD53368a	chr19	93226	1696089	3	3	0
PD53368	PD53368a	chr19	1709130	12038536	3	3	0
PD53368	PD53368a	chr19	12051026	20863248	4	4	0
PD53368	PD53368a	chr19	20863363	24394203	3	3	0
PD53368	PD53368a	chr19	27392054	27867463	2	2	0
PD53368	PD53368a	chr19	27867513	32305477	6	4	2
PD53368	PD53368a	chr19	32323530	33409362	4	2	2
PD53368	PD53368a	chr19	33411903	35532903	6	4	2
PD53368	PD53368a	chr19	35538760	39877634	2	2	0
PD53368	PD53368a	chr19	39877640	39902512	2	1	1
PD53368	PD53368a	chr19	39924363	58571238	2	2	0
PD53368	PD53368a	chr20	87623	25908917	4	2	2
PD53368	PD53368a	chr20	25908950	26119345	4	2	2
PD53368	PD53368a	chr20	28559177	31274100	5	4	1
PD53368	PD53368a	chr20	31274572	39193249	6	4	2
PD53368	PD53368a	chr20	39228883	40910878	13	11	2
PD53368	PD53368a	chr20	40953076	45220030	8	6	2
PD53368	PD53368a	chr20	45291806	45693861	5	3	2
PD53368	PD53368a	chr20	45695999	45803554	10	8	2
PD53368	PD53368a	chr20	45815127	60308674	4	2	2
PD53368	PD53368a	chr20	60335724	63852688	4	2	2
PD53368	PD53368a	chr20	63887336	64327831	2	2	0
PD53368	PD53368a	chr21	5033884	5247778	2	1	1
PD53368	PD53368a	chr21	5247825	9348099	2	1	1
PD53368	PD53368a	chr21	9361145	10446340	3	2	1
PD53368	PD53368a	chr21	10447600	10737112	4	3	1
PD53368	PD53368a	chr21	13000722	23934733	4	2	2
PD53368	PD53368a	chr21	23946144	46663614	3	2	1
PD53368	PD53368a	chr22	10662913	10746653	2	1	1
PD53368	PD53368a	chr22	10747317	12797396	3	2	1
PD53368	PD53368a	chr22	15314315	16696923	4	2	2
PD53368	PD53368a	chr22	16697016	19533251	7	5	2
PD53368	PD53368a	chr22	19536111	20508359	16	14	2
PD53368	PD53368a	chr22	20510055	22899525	11	9	2
PD53368	PD53368a	chr22	22901301	23927818	10	8	2
PD53368	PD53368a	chr22	23935395	24059442	12	6	6
PD53368	PD53368a	chr22	24060734	26547679	10	8	2
PD53368	PD53368a	chr22	26548345	27462082	13	11	2
PD53368	PD53368a	chr22	27484246	28228437	6	3	3
PD53368	PD53368a	chr22	28297237	31966935	2	2	0
PD53368	PD53368a	chr22	31967838	32754499	4	2	2
PD53368	PD53368a	chr22	32757361	35644706	8	6	2
PD53368	PD53368a	chr22	35659868	36129065	13	12	1
PD53368	PD53368a	chr22	36141452	38286756	13	11	2
PD53368	PD53368a	chr22	38289125	40080114	10	8	2
PD53368	PD53368a	chr22	40099891	40596511	9	7	2
PD53368	PD53368a	chr22	40598904	40921079	6	4	2
PD53368	PD53368a	chr22	40937221	41989436	8	6	2
PD53368	PD53368a	chr22	41994056	50808390	2	2	0
PD53368	PD53368a	chrX	256959	57431787	4	2	2
PD53368	PD53368a	chrX	65956689	155985886	4	3	1
PD53368	PD53368a	chrY	3851372	5509868	4	2	2
PD53368	PD53368a	chrY	10796683	56884027	3	2	1
PD53332	PD53332a_hum	chr1	69511	13225047	1	1	0
PD53332	PD53332a_hum	chr1	13225068	13242286	2	1	1
PD53332	PD53332a_hum	chr1	13245496	15690069	1	1	0
PD53332	PD53332a_hum	chr1	15727156	16410051	2	1	1
PD53332	PD53332a_hum	chr1	16475775	16942249	3	2	1
PD53332	PD53332a_hum	chr1	16946998	60750481	2	1	1
PD53332	PD53332a_hum	chr1	61088129	61833679	2	1	1
PD53332	PD53332a_hum	chr1	61864321	120548404	2	1	1
PD53332	PD53332a_hum	chr1	120578712	121530950	2	1	1
PD53332	PD53332a_hum	chr1	123926271	143474978	2	1	1
PD53332	PD53332a_hum	chr1	143542957	146140091	4	2	2
PD53332	PD53332a_hum	chr1	146329159	146738575	2	2	0
PD53332	PD53332a_hum	chr1	146757826	149475955	3	2	1
PD53332	PD53332a_hum	chr1	149562398	150308908	2	2	0
PD53332	PD53332a_hum	chr1	150318165	157527370	3	2	1
PD53332	PD53332a_hum	chr1	157534328	158755932	2	2	0
PD53332	PD53332a_hum	chr1	158860900	159515206	3	2	1
PD53332	PD53332a_hum	chr1	159535507	164966040	4	2	2
PD53332	PD53332a_hum	chr1	164974452	166304029	2	2	0
PD53332	PD53332a_hum	chr1	166352787	168495544	3	2	1
PD53332	PD53332a_hum	chr1	168523519	169114868	2	2	0
PD53332	PD53332a_hum	chr1	169247207	176377376	3	2	1
PD53332	PD53332a_hum	chr1	176690327	177819987	2	2	0
PD53332	PD53332a_hum	chr1	177936334	184983129	3	2	1
PD53332	PD53332a_hum	chr1	185090186	188393052	4	2	2
PD53332	PD53332a_hum	chr1	188572863	189905463	2	2	0
PD53332	PD53332a_hum	chr1	189989860	204449811	3	2	1
PD53332	PD53332a_hum	chr1	204454055	206124163	2	1	1
PD53332	PD53332a_hum	chr1	206393536	206482075	1	1	0
PD53332	PD53332a_hum	chr1	206492563	208889662	2	1	1
PD53332	PD53332a_hum	chr1	208902587	213007021	1	1	0
PD53332	PD53332a_hum	chr1	213144453	214741496	2	2	0
PD53332	PD53332a_hum	chr1	214889375	216325650	1	1	0
PD53332	PD53332a_hum	chr1	216418661	222664874	2	1	1
PD53332	PD53332a_hum	chr1	222712777	224560736	1	1	0
PD53332	PD53332a_hum	chr1	224574465	228650058	2	1	1
PD53332	PD53332a_hum	chr1	228650833	241127374	1	1	0
PD53332	PD53332a_hum	chr1	241548722	248635524	2	1	1
PD53332	PD53332a_hum	chr1	248638309	248945580	2	1	1
PD53332	PD53332a_hum	chr2	576262	37255742	2	1	1
PD53332	PD53332a_hum	chr2	37277962	37481936	1	1	0
PD53332	PD53332a_hum	chr2	37662840	91960535	2	1	1
PD53332	PD53332a_hum	chr2	91960709	92006131	2	2	0
PD53332	PD53332a_hum	chr2	94190317	95939051	2	1	1
PD53332	PD53332a_hum	chr2	95939110	95954090	4	3	1
PD53332	PD53332a_hum	chr2	96106976	196343807	2	1	1
PD53332	PD53332a_hum	chr2	196379401	219637693	3	2	1
PD53332	PD53332a_hum	chr2	219640699	242183177	1	1	0
PD53332	PD53332a_hum	chr3	51248	2382444	3	2	1
PD53332	PD53332a_hum	chr3	2449392	17297660	4	3	1
PD53332	PD53332a_hum	chr3	17371970	28272920	3	2	1
PD53332	PD53332a_hum	chr3	28286084	49390500	2	1	1
PD53332	PD53332a_hum	chr3	49394988	50387746	3	2	1
PD53332	PD53332a_hum	chr3	50393979	75631061	2	1	1
PD53332	PD53332a_hum	chr3	75659064	75772805	2	2	0
PD53332	PD53332a_hum	chr3	75783425	90507212	2	1	1
PD53332	PD53332a_hum	chr3	91445573	93844768	1	1	0
PD53332	PD53332a_hum	chr3	93879279	197755816	2	1	1
PD53332	PD53332a_hum	chr3	197758169	198150609	2	1	1
PD53332	PD53332a_hum	chr4	47230	48851702	2	1	1
PD53332	PD53332a_hum	chr4	48931593	49609252	2	2	0
PD53332	PD53332a_hum	chr4	49609255	49711665	2	2	0
PD53332	PD53332a_hum	chr4	52076798	54691818	2	1	1
PD53332	PD53332a_hum	chr4	54723492	55390940	5	4	1
PD53332	PD53332a_hum	chr4	55416135	58507284	2	1	1
PD53332	PD53332a_hum	chr4	58749483	189984205	1	1	0
PD53332	PD53332a_hum	chr4	189984440	190179679	3	2	1
PD53332	PD53332a_hum	chr5	36595	1285860	5	4	1
PD53332	PD53332a_hum	chr5	1292868	5200317	4	3	1
PD53332	PD53332a_hum	chr5	5206166	7757592	4	3	1
PD53332	PD53332a_hum	chr5	7757602	9914358	2	1	1
PD53332	PD53332a_hum	chr5	10000705	15927818	1	1	0
PD53332	PD53332a_hum	chr5	16011335	28501748	5	4	1
PD53332	PD53332a_hum	chr5	28773111	32987167	2	1	1
PD53332	PD53332a_hum	chr5	33062083	35860966	7	6	1
PD53332	PD53332a_hum	chr5	35873503	35965509	2	1	1
PD53332	PD53332a_hum	chr5	35967898	36365547	6	5	1
PD53332	PD53332a_hum	chr5	36370787	39021267	3	2	1
